Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue INR,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
,,2020-04-27 13:30:43,2020-04-27 13:30:43,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,HR,Palwal,136131,356001,106.192.158.3,false,airtel,airtel,English,1587974436864-7540700294487813383,136c1bb2-3522-41af-a065-6bc24db3f0f9,,,,,,android,samsung-SM-A507FN,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A507FN Build/QP1A.190711.020),,,,,2020-04-27 08:00:43.701,,,,,,
,,2020-04-26 11:05:35,2020-04-26 11:05:35,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,SA,11,Al Bahah,65527,None,129.208.109.171,true,Zain KSA,STAY HOME,English,1587879392142-5470033854649115295,215b2ed8-3dc9-4e09-8de7-3c607ebaeb0b,,,,,,android,HUAWEI-CLT-L29,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; CLT-L29 Build/HUAWEICLT-L29),,,,,2020-04-26 05:35:35.743,,,,,,
,,2020-04-26 11:05:24,2020-04-26 11:05:24,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,UP,Jalesar,207302,356010,27.63.133.13,false,airtel,airtel,English,1587879323503-3431379159513539440,6ee110ed-2586-40bb-b50f-b52947fc436f,,,,,,android,OPPO-RMX1801,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1801 Build/PKQ1.181121.001),,,,,2020-04-26 05:35:24.750,,,,,,
,,2020-04-26 11:05:17,2020-04-26 11:05:17,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,AE,AZ,Al Wahda,None,None,92.96.127.29,true,etisalat,etisalat,English,1587879311561-897377316120541818,3c7a84dc-0bad-40e6-9bab-2b096696576c,,,,,,android,samsung-SM-M105F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-M105F Build/PPR1.180610.011),,,,,2020-04-26 05:35:17.436,,,,,,
,,2020-04-26 11:05:17,2020-04-26 11:05:17,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mumbai,400067,356002,45.250.47.250,true,airtel,airtel,English,1587879312755-878370557388783527,7c780323-314a-49b9-aca1-729bcc0c4357,,,,,,android,motorola-Moto G (5S) Plus,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Moto G (5S) Plus Build/OPS28.65-36-14),,,,,2020-04-26 05:35:17.722,,,,,,
,,2020-04-26 11:05:02,2020-04-26 11:05:02,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,UP,Bajna,281201,356010,132.154.34.220,false,airtel,Jio 4G,English,1587879294187-8391378793960410297,d72d2c64-de47-4a36-b46b-1979cafb0687,,,,,,android,vivo-vivo 1804,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1804 Build/OPM1.171019.011),,,,,2020-04-26 05:35:02.171,,,,,,
,,2020-04-26 11:04:42,2020-04-26 11:04:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU,UK,POL,Poole,bh15 2jb,826045,94.118.196.247,false,O2,O2 - UK,English,1587879281897-6604796685425663213,15a8392c-6491-4f20-adfc-ad050506c0cb,,,,,,android,Sony-J8110,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; J8110 Build/55.1.A.3.149),,,,,2020-04-26 05:34:42.540,,,,,,
,,2020-04-26 11:04:34,2020-04-26 11:04:34,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,DL,Delhi,110017,356001,43.231.58.137,false,Jio 4G,Jio 4G,English,1587879271643-4545706688114035420,7b452083-9c9a-445d-add7-e4c2778ee3cf,,,,,,android,OnePlus-GM1911,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; GM1911 Build/QKQ1.190716.003),,,,,2020-04-26 05:34:34.180,,,,,,
,,2020-04-26 11:03:11,2020-04-26 11:03:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,AE,AZ,Aqbiyah,None,None,94.59.111.62,true,etisalat,etisalat,English,1587879188784-8356830190092615830,dfa0d2d8-fdc6-4236-9077-e85a4585baff,,,,,,android,Nokia-Nokia 3.1 Plus,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Nokia 3.1 Plus Build/PPR1.180610.011),,,,,2020-04-26 05:33:11.592,,,,,,
,,2020-04-26 11:03:06,2020-04-26 11:03:06,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mumbai,400076,356002,106.209.178.60,false,airtel,IND airtel,English,1587879183006-4814749136141302521,b076468b-392d-4258-959a-8dab2063c510,,,,,,android,OPPO-RMX1801,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1801 Build/PKQ1.181121.001),,,,,2020-04-26 05:33:06.012,,,,,,
,,2020-04-26 11:02:47,2020-04-26 11:02:47,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Pune,411030,356005,157.33.190.142,false,Jio 4G,Jio 4G,English,1587879164410-5999131786066232519,f81a9a64-58e6-4535-a053-481dd966ddf8,,,,,,android,xiaomi-Mi A1,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Mi A1 MIUI/V10.0.19.0.PDHMIXM),,,,,2020-04-26 05:32:47.818,,,,,,
,,2020-04-26 11:02:42,2020-04-26 11:02:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,WB,Purulia,723133,356003,43.252.251.211,false,airtel,airtel,English,1587879159275-6472615622005585064,a51ec9c6-6cfe-47c1-afd8-ed72af67cadd,,,,,,android,samsung-SM-A305F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A305F Build/QP1A.190711.020),,,,,2020-04-26 05:32:42.669,,,,,,
,,2020-04-26 11:00:40,2020-04-26 11:00:40,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TG,Hyderabad,500026,356006,49.204.177.135,true,,,English,1587879036070-5809707598712586796,b488bc76-1317-4460-b6dd-c358fe902155,,,,,,android,samsung-SM-T515,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-T515 Build/PPR1.180610.011),,,,,2020-04-26 05:30:40.133,,,,,,
,,2020-04-26 10:59:16,2020-04-26 10:59:16,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,LK,1,Minuwangoda,11550,None,111.223.164.82,true,airtel,airtel,English,1587878949990-2862773032663014641,eb0858ac-1e56-4903-a4da-8d9c309961fe,,,,,,android,samsung-SM-A505F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A505F Build/PPR1.180610.011),,,,,2020-04-26 05:29:16.258,,,,,,
,,2020-04-26 10:59:02,2020-04-26 10:59:02,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Rawalpindi,46000,None,110.93.207.211,true,Zong CMPak,Zong CMPak,English,1587878936749-6370293462767944280,b8b27a66-cdef-4357-a46c-8e02a7eb80de,,,,,,android,HUAWEI-MRD-LX1F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; MRD-LX1F Build/HUAWEIMRD-LX1F),,,,,2020-04-26 05:29:02.926,,,,,,
,,2020-04-26 10:58:42,2020-04-26 10:58:42,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,JH,Cable Township,831003,None,157.42.100.187,false,airtel,airtel,English,1587878915576-4631074329661505765,ed8896ce-974e-484c-9d59-9308d70c1e9f,,,,,,android,xiaomi-Redmi Note 4,7.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 7.0; Redmi Note 4 MIUI/V11.0.2.0.NCFMIXM),,,,,2020-04-26 05:28:42.548,,,,,,
,,2020-04-26 10:58:32,2020-04-26 10:58:32,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,KA,Bangalore,560002,356004,223.186.15.150,false,airtel,airtel,English,1587878898085-2259542940933382600,94dc853a-c13b-4130-b36b-87f95e1a7904,,,,,,android,motorola-Moto E (4) Plus,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; Moto E (4) Plus Build/NMA26.42-169),,,,,2020-04-26 05:28:32.528,,,,,,
,,2020-04-26 10:58:22,2020-04-26 10:58:22,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,AP,Anantapur,515001,356009,223.238.69.198,false,airtel,airtel,English,1587878893021-3771708300729070877,50ce50d9-990e-4641-9ea9-ad6b65163cfe,,,,,,android,samsung-SM-J730GM,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J730GM Build/PPR1.180610.011),,,,,2020-04-26 05:28:22.126,,,,,,
,,2020-04-26 10:58:12,2020-04-26 10:58:12,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Thane,400601,356002,103.235.2.128,true,Vodafone IN,Vodafone IN,English,1587878885035-3325592358382942467,404c7c59-a9f7-4ea5-885e-d6fba964b7ff,,,,,,android,motorola-moto g(6),9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; moto g(6) Build/PPSS29.55-37-7-6),,,,,2020-04-26 05:28:12.175,,,,,,
,,2020-04-26 10:58:11,2020-04-26 10:58:11,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Chung,53800,None,39.46.195.229,true,Zong CMPak,Zong CMPak,English,1587878886475-4478905990194354109,86867051-8319-4e1e-a70b-3fec6e361e76,,,,,,android,samsung-SM-A505F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505F Build/QP1A.190711.020),,,,,2020-04-26 05:28:11.207,,,,,,
,,2020-04-26 10:57:45,2020-04-26 10:57:45,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,UP,Gorakhpur,273301,356010,106.219.207.72,false,telenor,IND airtel,English,1587878148418-707239186627904416,14c35a7c-98fd-45d7-ae8c-2ee317a92b50,,,,,,android,vivo-vivo 1906,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1906 Build/PKQ1.190616.001),,,,,2020-04-26 05:27:45.660,,,,,,
,,2020-04-26 10:57:28,2020-04-26 10:57:28,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,KL,Thiruvananthapuram,695014,None,137.97.124.245,false,Jio 4G,Jio 4G,English,1587871477773-6587231644922287954,54810634-77db-483e-99a5-f3cf06e3d98f,,,,,,android,samsung-SM-A207F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A207F Build/PPR1.180610.011),,,,,2020-04-26 05:27:28.037,,,,,,
,,2020-04-26 10:57:14,2020-04-26 10:57:14,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TN,Tiruvallur,600087,356007,122.164.171.186,false,airtel,airtel,English,1587878830614-5447168595194803456,70a892a6-4e1c-470f-8150-755850caea74,,,,,,android,OnePlus-ONEPLUS A5010,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; ONEPLUS A5010 Build/PKQ1.180716.001),,,,,2020-04-26 05:27:14.851,,,,,,
,,2020-04-26 10:56:50,2020-04-26 10:56:50,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,RJ,Jodhpur,342011,356001,112.196.166.51,false,Jio 4G,Jio 4G,English,1587878801656-5718953440205428538,c569ffde-5f78-48c5-8b2a-5fd6757b857c,,,,,,android,xiaomi-Redmi 6,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 6 MIUI/V10.3.6.0.OCGMIXM),,,,,2020-04-26 05:26:50.589,,,,,,
,,2020-04-26 10:54:54,2020-04-26 10:54:54,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,AS,Dibrugarh,786003,356012,47.29.220.158,false,airtel,airtel,English,1587878685024-3732660990753471402,1a2354e3-4913-4c3a-8660-064a28fff550,,,,,,android,xiaomi-Mi A1,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Mi A1 MIUI/V10.0.19.0.PDHMIXM),,,,,2020-04-26 05:24:54.766,,,,,,
,,2020-04-26 10:54:49,2020-04-26 10:54:49,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,AE,AZ,Al Wahda,None,None,92.96.120.187,true,du,du,English,1587878686753-6787068317649964080,defddec4-d064-46da-af5a-0c83d54bd4d1,,,,,,android,HUAWEI-MAR-LX1A,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; MAR-LX1A Build/HUAWEIMAR-L21MEB),,,,,2020-04-26 05:24:49.227,,,,,,
,,2020-04-26 10:54:38,2020-04-26 10:54:38,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,GJ,Surat,395009,356008,49.36.66.55,true,Jio 4G,,English,1587878674384-317344132206612648,0509b95a-0247-4b1a-96bd-0cb560f90b42,,,,,,android,lenovo-Lenovo K8 Note,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; Lenovo K8 Note Build/OMB27.43-70),,,,,2020-04-26 05:24:38.080,,,,,,
,,2020-04-26 10:54:23,2020-04-26 10:54:23,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Thane,400601,356002,103.121.75.94,false,Vodafone IN,Vodafone IN,English,1587878662115-8268577012873322204,b4665371-9064-489d-a26c-b1733b1a477a,,,,,,android,OnePlus-HD1901,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; HD1901 Build/QKQ1.190716.003),,,,,2020-04-26 05:24:23.508,,,,,,
,,2020-04-26 10:54:09,2020-04-26 10:54:09,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TN,Tiruchirappalli,620008,356007,157.51.97.191,false,Vodafone IN,JIO 4G,English,1587878644553-7443885517954238663,d20c46eb-4254-4b94-a52a-2a7de181cd01,,,,,,android,OPPO-CPH1701,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; CPH1701 Build/MMB29M),,,,,2020-04-26 05:24:09.673,,,,,,
,,2020-04-26 10:53:21,2020-04-26 10:53:21,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TN,Chennai,600040,356007,106.201.173.169,false,airtel,IND airtel,English,1587878598395-3857031658696515341,22a421fd-7015-47ed-bf13-fefb8f2c573b,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,2020-04-26 05:23:21.975,,,,,,
,,2020-04-26 10:53:06,2020-04-26 10:53:06,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,MD,Brooklyn,21225,512,151.196.246.129,false,T-Mobile,Metro by T-Mobile,English,1587878584101-8760573026039060525,cae74faf-a9a9-4a7b-8953-76b3f0148d75,,,,,,android,Coolpad-cp3705A,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; cp3705A Build/3705A.MPCS.200228.0D),,,,,2020-04-26 05:23:06.643,,,,,,
,,2020-04-26 10:52:59,2020-04-26 10:52:59,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,PK,PB,Jallan,52111,None,182.187.19.133,true,Jazz,Jazz,English,1587877929652-3452874691932411481,2ab3baf4-9e7e-462d-a283-412193168a9b,,,,,,android,samsung-SM-G950F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-G950F Build/PPR1.180610.011),,,,,2020-04-26 05:22:59.936,,,,,,
,,2020-04-26 10:52:55,2020-04-26 10:52:55,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,BD,C,Dhaka,1000,None,103.134.170.21,true,airtel,airtel,English,1587878572089-2445126691335687259,5ac444c2-665f-494e-912d-550ec7204ee5,,,,,,android,xiaomi-Redmi Note 7,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7 MIUI/V11.0.7.0.PFGEUXM),,,,,2020-04-26 05:22:55.210,,,,,,
,,2020-04-26 10:51:22,2020-04-26 10:51:22,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,UT,Dehradun,248121,None,132.154.109.41,false,Jio 4G,Jio 4G,English,1587878479583-2359938196149384906,516921b1-a4c5-4a41-9b38-f2183cc2ae6c,,,,,,android,OnePlus-ONEPLUS A6000,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; ONEPLUS A6000 Build/QKQ1.190716.003),,,,,2020-04-26 05:21:22.530,,,,,,
,,2020-04-26 10:51:15,2020-04-26 10:51:15,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,PB,Amritsar,143001,None,103.41.24.10,false,JIO,Jio 4G,English,1587878473509-3999956405298982449,a58b0ac8-58da-40e4-857a-33c3278baf59,,,,,,android,motorola-motorola one power,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; motorola one power Build/QPTS30.61-18-4),,,,,2020-04-26 05:21:15.263,,,,,,
,,2020-04-26 10:49:52,2020-04-26 10:49:52,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,MH,Mumbai,400086,356002,111.119.234.130,false,Jio 4G,Jio 4G,English,1587878387467-2178844811116376301,768cda64-f787-44d2-b4a3-09a75651ecb2,,,,,,android,Redmi-Redmi Note 8 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 8 Pro MIUI/V11.0.4.0.PGGINXM),,,,,2020-04-26 05:19:52.314,,,,,,
,,2020-04-26 10:49:07,2020-04-26 10:49:07,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,US,PA,Pittsburgh,15220,508,96.236.212.122,true,1klick,1klick,English,1587878345558-5166933424607660578,96d831a7-0782-48a8-ae2a-8f522b86f5d8,,,,,,android,google-Pixel 3,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3 Build/QQ2A.200405.005),,,,,2020-04-26 05:19:07.785,,,,,,
,,2020-04-26 10:47:49,2020-04-26 10:47:49,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TN,Perungudi,600096,356007,115.97.57.99,false,Vodafone IN,Vodafone IN,English,1587878265016-6162461442713763400,d2a55585-9db7-4330-b267-d0e04fd6947b,,,,,,android,samsung-SM-M205F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M205F Build/QP1A.190711.020),,,,,2020-04-26 05:17:49.733,,,,,,
,,2020-04-26 10:47:46,2020-04-26 10:47:46,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,TG,Medak,502032,356006,124.123.30.37,false,airtel,airtel,English,1587878264760-570768877896812919,be8d384a-2709-44e9-839b-62ca48bde2ee,,,,,,android,OnePlus-ONEPLUS A6000,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; ONEPLUS A6000 Build/QKQ1.190716.003),,,,,2020-04-26 05:17:46.717,,,,,,
,,2020-04-26 10:44:12,2020-04-26 10:44:12,install,,,,,SDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS,IN,GJ,Vadodara,391240,356008,103.106.179.253,false,Vodafone IN,Vodafone IN,English,1587878049593-3899853793535979830,1908d6be-fa43-4d6f-8b2f-358c2bcc08bf,,,,,,android,samsung-SM-M305F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket™ Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,false,,,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-M305F Build/QP1A.190711.020),,,,,2020-04-26 05:14:12.604,,,,,,
